Category,Parent Company,ALC Brand Extension,ALC Size,Markets,Time Periods,Total $ Sales,Total $ Sales YA,Total $ Sales Change vs Year-Ago,Total EQ Unit Sales,Total EQ Unit Sales YA,Total EQ Unit Sales Change vs Year-Ago,Total TDP,Total TDP YA,Total TDP Change vs Year-Ago,% ACV (Max),% ACV (Max) YA,% ACV (Max) Change vs Year-Ago,Total Average Price,Total Average Price YA,Total Average Price Change vs Year-Ago,Total Average EQ Price,Total Average EQ Price YA,Total Average EQ Price Change vs Year-Ago
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 11-02-2024,1971.8701171875,2224.9599609375,-253.08984375,1.0833332538604736,1.2499998807907104,-0.16666662693023682,9.1850527530742827,9.3582949419383237,-0.17324218886404097,0.09185052753074284,0.093582949419383235,-0.0017324218886403953,151.68231670673077,148.3306640625,3.3516526442307679,1820.1879340089604,1779.9681385009899,40.2197955079705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 10-26-2024,2175.380126953125,2717.580078125,-542.199951171875,1.2499998807907104,1.4999998807907104,-0.25,9.4882451831663364,12.045745645073282,-2.5575004619069457,0.094882451831663356,0.12045745645073282,-0.025575004619069461,145.025341796875,150.97667100694446,-5.9513292100694457,1740.3042675308482,1811.7201960659183,-71.415928535070179
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 10-19-2024,1291.9100341796875,2751.820068359375,-1459.9100341796875,0.74999994039535522,1.4999998807907104,-0.74999994039535522,4.1586142122462553,9.4431683337069163,-5.2845541214606611,0.041586142122462554,0.094431683337069153,-0.0528455412146066,143.54555935329861,152.87889268663196,-9.3333333333333428,1722.5468491353074,1834.5468580362683,-112.00000890096089
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 10-12-2024,1145.989990234375,2376.39013671875,-1230.400146484375,0.66666662693023682,1.3333332538604736,-0.66666662693023682,5.8047954435799607,10.3597124209732,-4.5549169773932388,0.058047954435799604,0.103597124209732,-0.045549169773932391,143.24874877929688,148.52438354492188,-5.275634765625,1718.9850878110581,1782.2927087719863,-63.307620960928261
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 10-05-2024,2246.85009765625,2104.580078125,142.27001953125,1.2499998807907104,1.1666666269302368,0.083333253860473633,8.6157256462953065,8.4303528625955337,0.18537278369977273,0.086157256462953052,0.084303528625955332,0.0018537278369977206,149.79000651041667,150.3271484375,-0.53714192708332575,1797.4802495460749,1803.925842691348,-6.4455931452730511
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 09-28-2024,1765.8800048828125,3318.320068359375,-1552.4400634765625,0.99999994039535522,1.8333332538604736,-0.83333331346511841,6.5309909987929107,11.440458237812802,-4.9094672390198912,0.0653099099879291,0.11440458237812802,-0.049094672390198921,147.15666707356772,150.83273037997159,-3.6760633064038757,1765.8801101374693,1809.9928430207358,-44.112732883266517
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 09-21-2024,760.95001220703125,1676.080078125,-915.13006591796875,0.41666662693023682,0.91666662693023682,-0.5,2.7291872084587632,7.00517434363854,-4.2759871351797774,0.027291872084587634,0.0700517434363854,-0.042759871351797762,152.19000244140625,152.37091619318181,-0.18091375177556301,1826.2802034645274,1828.4510735794013,-2.1708701148738783
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 09-14-2024,1418.4100341796875,2872.06005859375,-1453.6500244140625,0.83333325386047363,1.6666665077209473,-0.83333325386047363,5.7549172059288267,12.540987075831872,-6.7860698699030451,0.057549172059288264,0.12540987075831872,-0.067860698699030456,141.84100341796875,143.60300292968751,-1.7619995117187557,1702.0922033397869,1723.2361994968605,-21.143996157073616
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 09-07-2024,934.9400634765625,3280.510009765625,-2345.5699462890625,0.49999997019767761,1.9166665077209473,-1.4166665375232697,3.8287061125225894,13.895774839366803,-10.067068726844214,0.038287061125225896,0.13895774839366803,-0.10067068726844214,155.82334391276041,142.63086998980978,13.192473922950626,1869.8802384066723,1711.5705818151873,158.309656591485
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 08-31-2024,1299.9100341796875,2919.800048828125,-1619.8900146484375,0.74999994039535522,1.6666665077209473,-0.916666567325592,3.9499911700303274,11.904311285754028,-7.9543201157237009,0.039499911700303279,0.11904311285754028,-0.079543201157237009,144.4344482421875,145.99000244140626,-1.5555541992187614,1733.2135166496846,1751.88019636919,-18.666679719505282
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 08-24-2024,1123.9200439453125,3571.76025390625,-2447.8402099609375,0.66666662693023682,1.9999998807907104,-1.3333332538604736,6.077356023827444,13.647202685820623,-7.5698466619931795,0.060773560238274439,0.13647202685820625,-0.07569846661993182,140.49000549316406,148.82334391276041,-8.3333384195963447,1685.8801664042571,1785.8802333998819,-100.00006699562482
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 08-17-2024,3080.7900390625,2856.9501953125,223.83984375,1.7499998807907104,1.5833332538604736,0.16666662693023682,11.618882227488861,10.974024098864193,0.64485812862466751,0.11618882227488861,0.10974024098864193,0.006448581286246674,146.70428757440476,150.36579975328948,-3.6615121788847205,1760.4515708141034,1804.3896876079,-43.938116793796553
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 08-10-2024,1957.860107421875,3394.650146484375,-1436.7900390625,1.1666666269302368,1.8333332538604736,-0.66666662693023682,8.086565586702358,13.711875744216035,-5.6253101575136775,0.080865655867023573,0.13711875744216034,-0.056253101575136771,139.84715053013392,154.30227938565341,-14.45512885551949,1678.1658635195959,1851.6274328937284,-173.46156937413252
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 08-03-2024,2305.199951171875,1767.6500244140625,537.5499267578125,1.3333332538604736,0.99999994039535522,0.33333331346511841,9.73298589662054,6.4593115173541209,3.27367437926642,0.097329858966205413,0.064593115173541216,0.0327367437926642,144.07499694824219,147.30416870117188,-3.2291717529296875,1728.9000664293806,1767.6501297742207,-38.7500633448401
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 07-27-2024,1513.9000244140625,2953.800048828125,-1439.9000244140625,0.83333325386047363,1.6666665077209473,-0.83333325386047363,5.3295821866225861,11.996708853135,-6.6671266665124147,0.053295821866225869,0.11996708853135002,-0.066671266665124157,151.39000244140624,147.69000244140625,3.6999999999999886,1816.6802025490001,1772.2801983146855,44.400004234314565
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 07-20-2024,2990.4501953125,1274.85009765625,1715.60009765625,1.7499998807907104,0.74999994039535522,0.99999994039535522,11.317695821500822,5.31215906754936,6.0055367539514615,0.11317695821500821,0.053121590675493609,0.060055367539514605,142.4023902529762,141.65001085069446,0.75237940228174693,1708.8287994404384,1699.8002652963214,9.0285341441169749
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 07-13-2024,3551.920166015625,3089.800048828125,462.1201171875,2.0833332538604736,1.6666665077209473,0.41666674613952637,12.157324254966015,10.963548494631434,1.1937757603345815,0.12157324254966016,0.10963548494631432,0.011937757603345839,142.076806640625,154.49000244140626,-12.413195800781267,1704.9217447251033,1853.8802060966689,-148.95846137156559
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 07-06-2024,1939.06005859375,3034.64013671875,-1095.580078125,1.1666666269302368,1.7499998807907104,-0.58333325386047363,10.032522990348873,11.674479046049273,-1.6419560557003994,0.10032522990348872,0.11674479046049274,-0.016419560557004026,138.50428989955358,144.50667317708334,-6.0023832775297592,1662.0515354037807,1734.080196249839,-72.0286608460583
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 06-29-2024,889.94000244140625,3336.610107421875,-2446.6701049804688,0.49999997019767761,1.8333332538604736,-1.333333283662796,3.8294416181118676,13.06000945009389,-9.2305678319820217,0.03829441618111868,0.1306000945009389,-0.092305678319820228,148.32333374023438,151.66409579190341,-3.3407620516690315,1779.8801109719343,1819.9692283963823,-40.089117424447977
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 06-22-2024,1481.9000244140625,3546.76025390625,-2064.8602294921875,0.83333325386047363,1.9999998807907104,-1.1666666269302368,6.1497837693890212,13.716320301487192,-7.566536532098171,0.061497837693890216,0.13716320301487192,-0.0756653653209817,148.19000244140625,147.78167724609375,0.4083251953125,1778.2801988868903,1773.3802326548239,4.89996623206639
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 06-15-2024,1306,5054.5,-3748.5,0.74999994039535522,2.8333332538604736,-2.0833333134651184,5.1797543281442424,18.513499164840077,-13.333744836695836,0.051797543281442426,0.18513499164840078,-0.13333744836695835,145.11111111111111,148.66176470588235,-3.5506535947712337,1741.3334717220839,1783.9412265087919,-42.607754786708028
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 06-08-2024,1190.1600341796875,2475.830078125,-1285.6700439453125,0.66666662693023682,1.4166666269302368,-0.75,4.3822764577664506,8.4430858854349164,-4.0608094276684659,0.0438227645776645,0.084430858854349158,-0.040608094276684659,148.77000427246094,145.63706341911765,3.1329408533432854,1785.2401576781367,1747.6448100495286,37.595347628608124
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 06-01-2024,1162.280029296875,2676.630126953125,-1514.35009765625,0.66666662693023682,1.4999998807907104,-0.83333325386047363,4.9593218865019013,11.01699725672362,-6.0576753702217188,0.049593218865019009,0.11016997256723621,-0.0605767537022172,145.28500366210938,148.70167371961804,-3.4166700575086679,1743.4201478612511,1784.4202264483949,-41.000078587143889
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 05-25-2024,2560.820068359375,,2560.820068359375,1.4999998807907104,,1.4999998807907104,9.7591115440173972,,9.7591115440173972,0.097591115440173973,,0.097591115440173973,142.26778157552084,,142.26778157552084,1707.2135145833902,,1707.2135145833902
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 05-18-2024,1628.52001953125,,1628.52001953125,0.91666662693023682,,0.91666662693023682,6.579513807475144,,6.579513807475144,0.065795138074751444,,0.065795138074751444,148.04727450284091,,148.04727450284091,1776.5673710462124,,1776.5673710462124
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 05-11-2024,1772.880126953125,,1772.880126953125,0.99999994039535522,,0.99999994039535522,6.8431850300245847,,6.8431850300245847,0.068431850300245844,,0.068431850300245844,147.74001057942709,,147.74001057942709,1772.8802326250216,,1772.8802326250216
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 05-04-2024,1939.280029296875,,1939.280029296875,1.0833332538604736,,1.0833332538604736,7.6624456705163766,,7.6624456705163766,0.076624456705163754,,0.076624456705163754,149.17538686899039,,149.17538686899039,1790.1047737491881,,1790.1047737491881
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 04-27-2024,1025.6900634765625,,1025.6900634765625,0.58333331346511841,,0.58333331346511841,5.2496870042849135,,5.2496870042849135,0.052496870042849128,,0.052496870042849128,146.52715192522322,,146.52715192522322,1758.3258829909012,,1758.3258829909012
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 04-20-2024,1635.8900146484375,,1635.8900146484375,0.91666662693023682,,0.91666662693023682,6.5260528021747586,,6.5260528021747586,0.065260528021747588,,0.065260528021747588,148.71727405894887,,148.71727405894887,1784.6073660680322,,1784.6073660680322
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 04-13-2024,1677.8900146484375,,1677.8900146484375,0.91666662693023682,,0.91666662693023682,5.6734479929623021,,5.6734479929623021,0.056734479929623022,,0.056734479929623022,152.53545587713069,,152.53545587713069,1830.425549872379,,1830.425549872379
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 04-06-2024,1375.9100341796875,,1375.9100341796875,0.74999994039535522,,0.74999994039535522,6.1912820695582527,,6.1912820695582527,0.061912820695582529,,0.061912820695582529,152.87889268663196,,152.87889268663196,1834.5468580362683,,1834.5468580362683
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 03-30-2024,1042.9300537109375,,1042.9300537109375,0.58333331346511841,,0.58333331346511841,4.9615875518252084,,4.9615875518252084,0.049615875518252084,,0.049615875518252084,148.99000767299108,,148.99000767299108,1787.880152970728,,1787.880152970728
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 03-23-2024,623.96002197265625,,623.96002197265625,0.33333331346511841,,0.33333331346511841,3.1126225301481241,,3.1126225301481241,0.031126225301481243,,0.031126225301481243,155.99000549316406,,155.99000549316406,1871.8801774907217,,1871.8801774907217
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 03-16-2024,1986.530029296875,,1986.530029296875,1.0833332538604736,,1.0833332538604736,7.9881872747185545,,7.9881872747185545,0.079881872747185542,,0.079881872747185542,152.81000225360577,,152.81000225360577,1833.7201615641786,,1833.7201615641786
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 03-09-2024,1509.6900634765625,,1509.6900634765625,0.83333325386047363,,0.83333325386047363,6.5221861267575205,,6.5221861267575205,0.0652218612675752,,0.0652218612675752,150.96900634765626,,150.96900634765626,1811.6282489422083,,1811.6282489422083
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 03-02-2024,1265.820068359375,,1265.820068359375,0.66666662693023682,,0.66666662693023682,6.0633220008717439,,6.0633220008717439,0.060633220008717445,,0.060633220008717445,158.22750854492188,,158.22750854492188,1898.7302157122026,,1898.7302157122026
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 02-24-2024,1187.9200439453125,,1187.9200439453125,0.66666662693023682,,0.66666662693023682,5.0893606535751177,,5.0893606535751177,0.05089360653575118,,0.05089360653575118,148.49000549316406,,148.49000549316406,1781.8801721263035,,1781.8801721263035
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 02-17-2024,1336.6600341796875,,1336.6600341796875,0.74999994039535522,,0.74999994039535522,4.4469582392301454,,4.4469582392301454,0.044469582392301456,,0.044469582392301456,148.51778157552084,,148.51778157552084,1782.2135205438551,,1782.2135205438551
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 02-10-2024,1780.4300537109375,,1780.4300537109375,0.99999994039535522,,0.99999994039535522,7.1777700004491152,,7.1777700004491152,0.071777700004491143,,0.071777700004491143,148.36917114257812,,148.36917114257812,1780.4301598328448,,1780.4301598328448
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 02-03-2024,1211.219970703125,,1211.219970703125,0.66666662693023682,,0.66666662693023682,5.1803353217444945,,5.1803353217444945,0.051803353217444947,,0.051803353217444947,151.40249633789062,,151.40249633789062,1816.830064346198,,1816.830064346198
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 01-27-2024,1392.6400146484375,,1392.6400146484375,0.74999994039535522,,0.74999994039535522,4.0394684798738467,,4.0394684798738467,0.040394684798738471,,0.040394684798738471,154.73777940538196,,154.73777940538196,1856.8535004340411,,1856.8535004340411
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 01-20-2024,298.98001098632812,,298.98001098632812,0.1666666567325592,,0.1666666567325592,1.3273547538862431,,1.3273547538862431,0.013273547538862429,,0.013273547538862429,149.49000549316406,,149.49000549316406,1793.8801728415592,,1793.8801728415592
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 01-13-2024,1342.9100341796875,,1342.9100341796875,0.74999994039535522,,0.74999994039535522,5.7073871617331822,,5.7073871617331822,0.057073871617331823,,0.057073871617331823,149.21222601996527,,149.21222601996527,1790.5468545394624,,1790.5468545394624
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES REPOSADO TEQUILA,750ML,Beverages & More Total Omni,1 Week - W/E 01-06-2024,1337.27001953125,,1337.27001953125,0.74999994039535522,,0.74999994039535522,5.7834754460057622,,5.7834754460057622,0.057834754460057626,,0.057834754460057626,148.58555772569446,,148.58555772569446,1783.0268344105748,,1783.0268344105748
